,bnd_id,ent_nm,ptf,npv
26212,26212,kbc,bnd,1005.595943546347
26213,26213,kbc,bnd,1149.3715591480368
26214,26214,kbc,bnd,1007.069101732208
26215,26215,kbc,bnd,1047.2144661197158
26216,26216,kbc,bnd,1025.023958353264
26217,26217,kbc,bnd,1005.595943546347
26218,26218,kbc,bnd,1149.3715591480368
26219,26219,kbc,bnd,1007.069101732208
26220,26220,kbc,bnd,1047.2144661197158
26221,26221,kbc,bnd,1025.023958353264
26222,26222,kbc,bnd,1005.595943546347
26223,26223,kbc,bnd,1149.3715591480368
26224,26224,kbc,bnd,1007.069101732208
26225,26225,kbc,bnd,1047.2144661197158
26226,26226,kbc,bnd,1025.023958353264
26227,26227,kbc,bnd,1005.595943546347
26228,26228,kbc,bnd,1149.3715591480368
26229,26229,kbc,bnd,1007.069101732208
26230,26230,kbc,bnd,1047.2144661197158
26231,26231,kbc,bnd,1025.023958353264
26232,26232,kbc,bnd,1005.595943546347
26233,26233,kbc,bnd,1149.3715591480368
26234,26234,kbc,bnd,1007.069101732208
26235,26235,kbc,bnd,1047.2144661197158
26236,26236,kbc,bnd,1025.023958353264
26237,26237,kbc,bnd,1005.595943546347
26238,26238,kbc,bnd,1149.3715591480368
26239,26239,kbc,bnd,1007.069101732208
26240,26240,kbc,bnd,1047.2144661197158
26241,26241,kbc,bnd,1025.023958353264
26242,26242,kbc,bnd,1005.595943546347
26243,26243,kbc,bnd,1149.3715591480368
26244,26244,kbc,bnd,1007.069101732208
26245,26245,kbc,bnd,1047.2144661197158
26246,26246,kbc,bnd,1025.023958353264
26247,26247,kbc,bnd,1005.595943546347
26248,26248,kbc,bnd,1149.3715591480368
26249,26249,kbc,bnd,1007.069101732208
26250,26250,kbc,bnd,1047.2144661197158
26251,26251,kbc,bnd,1025.023958353264
26252,26252,kbc,bnd,1005.595943546347
26253,26253,kbc,bnd,1149.3715591480368
26254,26254,kbc,bnd,1007.069101732208
26255,26255,kbc,bnd,1047.2144661197158
26256,26256,kbc,bnd,1025.023958353264
26257,26257,kbc,bnd,1005.595943546347
26258,26258,kbc,bnd,1149.3715591480368
26259,26259,kbc,bnd,1007.069101732208
26260,26260,kbc,bnd,1047.2144661197158
26261,26261,kbc,bnd,1025.023958353264
26262,26262,kbc,bnd,1005.595943546347
26263,26263,kbc,bnd,1149.3715591480368
26264,26264,kbc,bnd,1007.069101732208
26265,26265,kbc,bnd,1047.2144661197158
26266,26266,kbc,bnd,1025.023958353264
26267,26267,kbc,bnd,1005.595943546347
26268,26268,kbc,bnd,1149.3715591480368
26269,26269,kbc,bnd,1007.069101732208
26270,26270,kbc,bnd,1047.2144661197158
26271,26271,kbc,bnd,1025.023958353264
26272,26272,kbc,bnd,1005.595943546347
26273,26273,kbc,bnd,1149.3715591480368
26274,26274,kbc,bnd,1007.069101732208
26275,26275,kbc,bnd,1047.2144661197158
26276,26276,kbc,bnd,1025.023958353264
26277,26277,kbc,bnd,1005.595943546347
26278,26278,kbc,bnd,1149.3715591480368
26279,26279,kbc,bnd,1007.069101732208
26280,26280,kbc,bnd,1047.2144661197158
26281,26281,kbc,bnd,1025.023958353264
26282,26282,kbc,bnd,1005.595943546347
26283,26283,kbc,bnd,1149.3715591480368
26284,26284,kbc,bnd,1007.069101732208
26285,26285,kbc,bnd,1047.2144661197158
26286,26286,kbc,bnd,1025.023958353264
26287,26287,kbc,bnd,1005.595943546347
26288,26288,kbc,bnd,1149.3715591480368
26289,26289,kbc,bnd,1007.069101732208
26290,26290,kbc,bnd,1047.2144661197158
26291,26291,kbc,bnd,1025.023958353264
26292,26292,kbc,bnd,1005.595943546347
26293,26293,kbc,bnd,1149.3715591480368
26294,26294,kbc,bnd,1007.069101732208
26295,26295,kbc,bnd,1047.2144661197158
26296,26296,kbc,bnd,1025.023958353264
26297,26297,kbc,bnd,1005.595943546347
26298,26298,kbc,bnd,1149.3715591480368
26299,26299,kbc,bnd,1007.069101732208
26300,26300,kbc,bnd,1047.2144661197158
26301,26301,kbc,bnd,1025.023958353264
26302,26302,kbc,bnd,1005.595943546347
26303,26303,kbc,bnd,1149.3715591480368
26304,26304,kbc,bnd,1007.069101732208
26305,26305,kbc,bnd,1047.2144661197158
26306,26306,kbc,bnd,1025.023958353264
26307,26307,kbc,bnd,1005.595943546347
26308,26308,kbc,bnd,1149.3715591480368
26309,26309,kbc,bnd,1007.069101732208
26310,26310,kbc,bnd,1047.2144661197158
26311,26311,kbc,bnd,1025.023958353264
26312,26312,kbc,bnd,1005.595943546347
26313,26313,kbc,bnd,1149.3715591480368
26314,26314,kbc,bnd,1007.069101732208
26315,26315,kbc,bnd,1047.2144661197158
26316,26316,kbc,bnd,1025.023958353264
26317,26317,kbc,bnd,1005.595943546347
26318,26318,kbc,bnd,1149.3715591480368
26319,26319,kbc,bnd,1007.069101732208
26320,26320,kbc,bnd,1047.2144661197158
26321,26321,kbc,bnd,1025.023958353264
26322,26322,kbc,bnd,1005.595943546347
26323,26323,kbc,bnd,1149.3715591480368
26324,26324,kbc,bnd,1007.069101732208
26325,26325,kbc,bnd,1047.2144661197158
26326,26326,kbc,bnd,1025.023958353264
26327,26327,kbc,bnd,1005.595943546347
26328,26328,kbc,bnd,1149.3715591480368
26329,26329,kbc,bnd,1007.069101732208
26330,26330,kbc,bnd,1047.2144661197158
26331,26331,kbc,bnd,1025.023958353264
26332,26332,kbc,bnd,1005.595943546347
26333,26333,kbc,bnd,1149.3715591480368
26334,26334,kbc,bnd,1007.069101732208
26335,26335,kbc,bnd,1047.2144661197158
26336,26336,kbc,bnd,1025.023958353264
26337,26337,kbc,bnd,1005.595943546347
26338,26338,kbc,bnd,1149.3715591480368
26339,26339,kbc,bnd,1007.069101732208
26340,26340,kbc,bnd,1047.2144661197158
26341,26341,kbc,bnd,1025.023958353264
26342,26342,kbc,bnd,1005.595943546347
26343,26343,kbc,bnd,1149.3715591480368
26344,26344,kbc,bnd,1007.069101732208
26345,26345,kbc,bnd,1047.2144661197158
26346,26346,kbc,bnd,1025.023958353264
26347,26347,kbc,bnd,1005.595943546347
26348,26348,kbc,bnd,1149.3715591480368
26349,26349,kbc,bnd,1007.069101732208
26350,26350,kbc,bnd,1047.2144661197158
26351,26351,kbc,bnd,1025.023958353264
26352,26352,kbc,bnd,1005.595943546347
26353,26353,kbc,bnd,1149.3715591480368
26354,26354,kbc,bnd,1007.069101732208
26355,26355,kbc,bnd,1047.2144661197158
26356,26356,kbc,bnd,1025.023958353264
26357,26357,kbc,bnd,1005.595943546347
26358,26358,kbc,bnd,1149.3715591480368
26359,26359,kbc,bnd,1007.069101732208
26360,26360,kbc,bnd,1047.2144661197158
26361,26361,kbc,bnd,1025.023958353264
26362,26362,kbc,bnd,1005.595943546347
26363,26363,kbc,bnd,1149.3715591480368
26364,26364,kbc,bnd,1007.069101732208
26365,26365,kbc,bnd,1047.2144661197158
26366,26366,kbc,bnd,1025.023958353264
26367,26367,kbc,bnd,1005.595943546347
26368,26368,kbc,bnd,1149.3715591480368
26369,26369,kbc,bnd,1007.069101732208
26370,26370,kbc,bnd,1047.2144661197158
26371,26371,kbc,bnd,1025.023958353264
26372,26372,kbc,bnd,1005.595943546347
26373,26373,kbc,bnd,1149.3715591480368
26374,26374,kbc,bnd,1007.069101732208
26375,26375,kbc,bnd,1047.2144661197158
26376,26376,kbc,bnd,1025.023958353264
26377,26377,kbc,bnd,1005.595943546347
26378,26378,kbc,bnd,1149.3715591480368
26379,26379,kbc,bnd,1007.069101732208
26380,26380,kbc,bnd,1047.2144661197158
26381,26381,kbc,bnd,1025.023958353264
26382,26382,kbc,bnd,1005.595943546347
26383,26383,kbc,bnd,1149.3715591480368
26384,26384,kbc,bnd,1007.069101732208
26385,26385,kbc,bnd,1047.2144661197158
26386,26386,kbc,bnd,1025.023958353264
26387,26387,kbc,bnd,1005.595943546347
26388,26388,kbc,bnd,1149.3715591480368
26389,26389,kbc,bnd,1007.069101732208
26390,26390,kbc,bnd,1047.2144661197158
26391,26391,kbc,bnd,1025.023958353264
26392,26392,kbc,bnd,1005.595943546347
26393,26393,kbc,bnd,1149.3715591480368
26394,26394,kbc,bnd,1007.069101732208
26395,26395,kbc,bnd,1047.2144661197158
26396,26396,kbc,bnd,1025.023958353264
26397,26397,kbc,bnd,1005.595943546347
26398,26398,kbc,bnd,1149.3715591480368
26399,26399,kbc,bnd,1007.069101732208
26400,26400,kbc,bnd,1047.2144661197158
26401,26401,kbc,bnd,1025.023958353264
26402,26402,kbc,bnd,1005.595943546347
26403,26403,kbc,bnd,1149.3715591480368
26404,26404,kbc,bnd,1007.069101732208
26405,26405,kbc,bnd,1047.2144661197158
26406,26406,kbc,bnd,1025.023958353264
26407,26407,kbc,bnd,1005.595943546347
26408,26408,kbc,bnd,1149.3715591480368
26409,26409,kbc,bnd,1007.069101732208
26410,26410,kbc,bnd,1047.2144661197158
26411,26411,kbc,bnd,1025.023958353264
26412,26412,kbc,bnd,1005.595943546347
26413,26413,kbc,bnd,1149.3715591480368
26414,26414,kbc,bnd,1007.069101732208
26415,26415,kbc,bnd,1047.2144661197158
26416,26416,kbc,bnd,1025.023958353264
26417,26417,kbc,bnd,1005.595943546347
26418,26418,kbc,bnd,1149.3715591480368
26419,26419,kbc,bnd,1007.069101732208
26420,26420,kbc,bnd,1047.2144661197158
26421,26421,kbc,bnd,1025.023958353264
26422,26422,kbc,bnd,1005.595943546347
26423,26423,kbc,bnd,1149.3715591480368
26424,26424,kbc,bnd,1007.069101732208
26425,26425,kbc,bnd,1047.2144661197158
26426,26426,kbc,bnd,1025.023958353264
26427,26427,kbc,bnd,1005.595943546347
26428,26428,kbc,bnd,1149.3715591480368
26429,26429,kbc,bnd,1007.069101732208
26430,26430,kbc,bnd,1047.2144661197158
26431,26431,kbc,bnd,1025.023958353264
26432,26432,kbc,bnd,1005.595943546347
26433,26433,kbc,bnd,1149.3715591480368
26434,26434,kbc,bnd,1007.069101732208
26435,26435,kbc,bnd,1047.2144661197158
26436,26436,kbc,bnd,1025.023958353264
26437,26437,kbc,bnd,1005.595943546347
26438,26438,kbc,bnd,1149.3715591480368
26439,26439,kbc,bnd,1007.069101732208
26440,26440,kbc,bnd,1047.2144661197158
26441,26441,kbc,bnd,1025.023958353264
26442,26442,kbc,bnd,1005.595943546347
26443,26443,kbc,bnd,1149.3715591480368
26444,26444,kbc,bnd,1007.069101732208
26445,26445,kbc,bnd,1047.2144661197158
26446,26446,kbc,bnd,1025.023958353264
26447,26447,kbc,bnd,1005.595943546347
26448,26448,kbc,bnd,1149.3715591480368
26449,26449,kbc,bnd,1007.069101732208
26450,26450,kbc,bnd,1047.2144661197158
26451,26451,kbc,bnd,1025.023958353264
26452,26452,kbc,bnd,1005.595943546347
26453,26453,kbc,bnd,1149.3715591480368
26454,26454,kbc,bnd,1007.069101732208
26455,26455,kbc,bnd,1047.2144661197158
26456,26456,kbc,bnd,1025.023958353264
26457,26457,kbc,bnd,1005.595943546347
26458,26458,kbc,bnd,1149.3715591480368
26459,26459,kbc,bnd,1007.069101732208
26460,26460,kbc,bnd,1047.2144661197158
26461,26461,kbc,bnd,1025.023958353264
26462,26462,kbc,bnd,1005.595943546347
26463,26463,kbc,bnd,1149.3715591480368
26464,26464,kbc,bnd,1007.069101732208
26465,26465,kbc,bnd,1047.2144661197158
26466,26466,kbc,bnd,1025.023958353264
26467,26467,kbc,bnd,1005.595943546347
26468,26468,kbc,bnd,1149.3715591480368
26469,26469,kbc,bnd,1007.069101732208
26470,26470,kbc,bnd,1047.2144661197158
26471,26471,kbc,bnd,1025.023958353264
26472,26472,kbc,bnd,1005.595943546347
26473,26473,kbc,bnd,1149.3715591480368
26474,26474,kbc,bnd,1007.069101732208
26475,26475,kbc,bnd,1047.2144661197158
26476,26476,kbc,bnd,1025.023958353264
26477,26477,kbc,bnd,1005.595943546347
26478,26478,kbc,bnd,1149.3715591480368
26479,26479,kbc,bnd,1007.069101732208
26480,26480,kbc,bnd,1047.2144661197158
26481,26481,kbc,bnd,1025.023958353264
26482,26482,kbc,bnd,1005.595943546347
26483,26483,kbc,bnd,1149.3715591480368
26484,26484,kbc,bnd,1007.069101732208
26485,26485,kbc,bnd,1047.2144661197158
26486,26486,kbc,bnd,1025.023958353264
26487,26487,kbc,bnd,1005.595943546347
26488,26488,kbc,bnd,1149.3715591480368
26489,26489,kbc,bnd,1007.069101732208
26490,26490,kbc,bnd,1047.2144661197158
26491,26491,kbc,bnd,1025.023958353264
26492,26492,kbc,bnd,1005.595943546347
26493,26493,kbc,bnd,1149.3715591480368
26494,26494,kbc,bnd,1007.069101732208
26495,26495,kbc,bnd,1047.2144661197158
26496,26496,kbc,bnd,1025.023958353264
26497,26497,kbc,bnd,1005.595943546347
26498,26498,kbc,bnd,1149.3715591480368
26499,26499,kbc,bnd,1007.069101732208
26500,26500,kbc,bnd,1047.2144661197158
26501,26501,kbc,bnd,1025.023958353264
26502,26502,kbc,bnd,1005.595943546347
26503,26503,kbc,bnd,1149.3715591480368
26504,26504,kbc,bnd,1007.069101732208
26505,26505,kbc,bnd,1047.2144661197158
26506,26506,kbc,bnd,1025.023958353264
26507,26507,kbc,bnd,1005.595943546347
26508,26508,kbc,bnd,1149.3715591480368
26509,26509,kbc,bnd,1007.069101732208
26510,26510,kbc,bnd,1047.2144661197158
26511,26511,kbc,bnd,1025.023958353264
26512,26512,kbc,bnd,1005.595943546347
26513,26513,kbc,bnd,1149.3715591480368
26514,26514,kbc,bnd,1007.069101732208
26515,26515,kbc,bnd,1047.2144661197158
26516,26516,kbc,bnd,1025.023958353264
26517,26517,kbc,bnd,1005.595943546347
26518,26518,kbc,bnd,1149.3715591480368
26519,26519,kbc,bnd,1007.069101732208
26520,26520,kbc,bnd,1047.2144661197158
26521,26521,kbc,bnd,1025.023958353264
26522,26522,kbc,bnd,1005.595943546347
26523,26523,kbc,bnd,1149.3715591480368
26524,26524,kbc,bnd,1007.069101732208
26525,26525,kbc,bnd,1047.2144661197158
26526,26526,kbc,bnd,1025.023958353264
26527,26527,kbc,bnd,1005.595943546347
26528,26528,kbc,bnd,1149.3715591480368
26529,26529,kbc,bnd,1007.069101732208
26530,26530,kbc,bnd,1047.2144661197158
26531,26531,kbc,bnd,1025.023958353264
26532,26532,kbc,bnd,1005.595943546347
26533,26533,kbc,bnd,1149.3715591480368
26534,26534,kbc,bnd,1007.069101732208
26535,26535,kbc,bnd,1047.2144661197158
26536,26536,kbc,bnd,1025.023958353264
26537,26537,kbc,bnd,1005.595943546347
26538,26538,kbc,bnd,1149.3715591480368
26539,26539,kbc,bnd,1007.069101732208
26540,26540,kbc,bnd,1047.2144661197158
26541,26541,kbc,bnd,1025.023958353264
26542,26542,kbc,bnd,1005.595943546347
26543,26543,kbc,bnd,1149.3715591480368
26544,26544,kbc,bnd,1007.069101732208
26545,26545,kbc,bnd,1047.2144661197158
26546,26546,kbc,bnd,1025.023958353264
26547,26547,kbc,bnd,1005.595943546347
26548,26548,kbc,bnd,1149.3715591480368
26549,26549,kbc,bnd,1007.069101732208
26550,26550,kbc,bnd,1047.2144661197158
26551,26551,kbc,bnd,1025.023958353264
26552,26552,kbc,bnd,1005.595943546347
26553,26553,kbc,bnd,1149.3715591480368
26554,26554,kbc,bnd,1007.069101732208
26555,26555,kbc,bnd,1047.2144661197158
26556,26556,kbc,bnd,1025.023958353264
26557,26557,kbc,bnd,1005.595943546347
26558,26558,kbc,bnd,1149.3715591480368
26559,26559,kbc,bnd,1007.069101732208
26560,26560,kbc,bnd,1047.2144661197158
26561,26561,kbc,bnd,1025.023958353264
26562,26562,kbc,bnd,1005.595943546347
26563,26563,kbc,bnd,1149.3715591480368
26564,26564,kbc,bnd,1007.069101732208
26565,26565,kbc,bnd,1047.2144661197158
26566,26566,kbc,bnd,1025.023958353264
26567,26567,kbc,bnd,1005.595943546347
26568,26568,kbc,bnd,1149.3715591480368
26569,26569,kbc,bnd,1007.069101732208
26570,26570,kbc,bnd,1047.2144661197158
26571,26571,kbc,bnd,1025.023958353264
26572,26572,kbc,bnd,1005.595943546347
26573,26573,kbc,bnd,1149.3715591480368
26574,26574,kbc,bnd,1007.069101732208
26575,26575,kbc,bnd,1047.2144661197158
26576,26576,kbc,bnd,1025.023958353264
26577,26577,kbc,bnd,1005.595943546347
26578,26578,kbc,bnd,1149.3715591480368
26579,26579,kbc,bnd,1007.069101732208
26580,26580,kbc,bnd,1047.2144661197158
26581,26581,kbc,bnd,1025.023958353264
26582,26582,kbc,bnd,1005.595943546347
26583,26583,kbc,bnd,1149.3715591480368
26584,26584,kbc,bnd,1007.069101732208
26585,26585,kbc,bnd,1047.2144661197158
26586,26586,kbc,bnd,1025.023958353264
26587,26587,kbc,bnd,1005.595943546347
26588,26588,kbc,bnd,1149.3715591480368
26589,26589,kbc,bnd,1007.069101732208
26590,26590,kbc,bnd,1047.2144661197158
26591,26591,kbc,bnd,1025.023958353264
26592,26592,kbc,bnd,1005.595943546347
26593,26593,kbc,bnd,1149.3715591480368
26594,26594,kbc,bnd,1007.069101732208
26595,26595,kbc,bnd,1047.2144661197158
26596,26596,kbc,bnd,1025.023958353264
26597,26597,kbc,bnd,1005.595943546347
26598,26598,kbc,bnd,1149.3715591480368
26599,26599,kbc,bnd,1007.069101732208
26600,26600,kbc,bnd,1047.2144661197158
26601,26601,kbc,bnd,1025.023958353264
26602,26602,kbc,bnd,1005.595943546347
26603,26603,kbc,bnd,1149.3715591480368
26604,26604,kbc,bnd,1007.069101732208
26605,26605,kbc,bnd,1047.2144661197158
26606,26606,kbc,bnd,1025.023958353264
26607,26607,kbc,bnd,1005.595943546347
26608,26608,kbc,bnd,1149.3715591480368
26609,26609,kbc,bnd,1007.069101732208
26610,26610,kbc,bnd,1047.2144661197158
26611,26611,kbc,bnd,1025.023958353264
26612,26612,kbc,bnd,1005.595943546347
26613,26613,kbc,bnd,1149.3715591480368
26614,26614,kbc,bnd,1007.069101732208
26615,26615,kbc,bnd,1047.2144661197158
26616,26616,kbc,bnd,1025.023958353264
26617,26617,kbc,bnd,1005.595943546347
26618,26618,kbc,bnd,1149.3715591480368
26619,26619,kbc,bnd,1007.069101732208
26620,26620,kbc,bnd,1047.2144661197158
26621,26621,kbc,bnd,1025.023958353264
26622,26622,kbc,bnd,1005.595943546347
26623,26623,kbc,bnd,1149.3715591480368
26624,26624,kbc,bnd,1007.069101732208
26625,26625,kbc,bnd,1047.2144661197158
26626,26626,kbc,bnd,1025.023958353264
26627,26627,kbc,bnd,1005.595943546347
26628,26628,kbc,bnd,1149.3715591480368
26629,26629,kbc,bnd,1007.069101732208
26630,26630,kbc,bnd,1047.2144661197158
26631,26631,kbc,bnd,1025.023958353264
26632,26632,kbc,bnd,1005.595943546347
26633,26633,kbc,bnd,1149.3715591480368
26634,26634,kbc,bnd,1007.069101732208
26635,26635,kbc,bnd,1047.2144661197158
26636,26636,kbc,bnd,1025.023958353264
26637,26637,kbc,bnd,1005.595943546347
26638,26638,kbc,bnd,1149.3715591480368
26639,26639,kbc,bnd,1007.069101732208
26640,26640,kbc,bnd,1047.2144661197158
26641,26641,kbc,bnd,1025.023958353264
26642,26642,kbc,bnd,1005.595943546347
26643,26643,kbc,bnd,1149.3715591480368
26644,26644,kbc,bnd,1007.069101732208
26645,26645,kbc,bnd,1047.2144661197158
26646,26646,kbc,bnd,1025.023958353264
26647,26647,kbc,bnd,1005.595943546347
26648,26648,kbc,bnd,1149.3715591480368
26649,26649,kbc,bnd,1007.069101732208
26650,26650,kbc,bnd,1047.2144661197158
26651,26651,kbc,bnd,1025.023958353264
26652,26652,kbc,bnd,1005.595943546347
26653,26653,kbc,bnd,1149.3715591480368
26654,26654,kbc,bnd,1007.069101732208
26655,26655,kbc,bnd,1047.2144661197158
26656,26656,kbc,bnd,1025.023958353264
26657,26657,kbc,bnd,1005.595943546347
26658,26658,kbc,bnd,1149.3715591480368
26659,26659,kbc,bnd,1007.069101732208
26660,26660,kbc,bnd,1047.2144661197158
26661,26661,kbc,bnd,1025.023958353264
26662,26662,kbc,bnd,1005.595943546347
26663,26663,kbc,bnd,1149.3715591480368
26664,26664,kbc,bnd,1007.069101732208
26665,26665,kbc,bnd,1047.2144661197158
26666,26666,kbc,bnd,1025.023958353264
26667,26667,kbc,bnd,1005.595943546347
26668,26668,kbc,bnd,1149.3715591480368
26669,26669,kbc,bnd,1007.069101732208
26670,26670,kbc,bnd,1047.2144661197158
26671,26671,kbc,bnd,1025.023958353264
26672,26672,kbc,bnd,1005.595943546347
26673,26673,kbc,bnd,1149.3715591480368
26674,26674,kbc,bnd,1007.069101732208
26675,26675,kbc,bnd,1047.2144661197158
26676,26676,kbc,bnd,1025.023958353264
26677,26677,kbc,bnd,1005.595943546347
26678,26678,kbc,bnd,1149.3715591480368
26679,26679,kbc,bnd,1007.069101732208
26680,26680,kbc,bnd,1047.2144661197158
26681,26681,kbc,bnd,1025.023958353264
26682,26682,kbc,bnd,1005.595943546347
26683,26683,kbc,bnd,1149.3715591480368
26684,26684,kbc,bnd,1007.069101732208
26685,26685,kbc,bnd,1047.2144661197158
26686,26686,kbc,bnd,1025.023958353264
26687,26687,kbc,bnd,1005.595943546347
26688,26688,kbc,bnd,1149.3715591480368
26689,26689,kbc,bnd,1007.069101732208
26690,26690,kbc,bnd,1047.2144661197158
26691,26691,kbc,bnd,1025.023958353264
26692,26692,kbc,bnd,1005.595943546347
26693,26693,kbc,bnd,1149.3715591480368
26694,26694,kbc,bnd,1007.069101732208
26695,26695,kbc,bnd,1047.2144661197158
26696,26696,kbc,bnd,1025.023958353264
26697,26697,kbc,bnd,1005.595943546347
26698,26698,kbc,bnd,1149.3715591480368
26699,26699,kbc,bnd,1007.069101732208
26700,26700,kbc,bnd,1047.2144661197158
26701,26701,kbc,bnd,1025.023958353264
26702,26702,kbc,bnd,1005.595943546347
26703,26703,kbc,bnd,1149.3715591480368
26704,26704,kbc,bnd,1007.069101732208
26705,26705,kbc,bnd,1047.2144661197158
26706,26706,kbc,bnd,1025.023958353264
26707,26707,kbc,bnd,1005.595943546347
26708,26708,kbc,bnd,1149.3715591480368
26709,26709,kbc,bnd,1007.069101732208
26710,26710,kbc,bnd,1047.2144661197158
26711,26711,kbc,bnd,1025.023958353264
26712,26712,kbc,bnd,1005.595943546347
26713,26713,kbc,bnd,1149.3715591480368
26714,26714,kbc,bnd,1007.069101732208
26715,26715,kbc,bnd,1047.2144661197158
26716,26716,kbc,bnd,1025.023958353264
26717,26717,kbc,bnd,1005.595943546347
26718,26718,kbc,bnd,1149.3715591480368
26719,26719,kbc,bnd,1007.069101732208
26720,26720,kbc,bnd,1047.2144661197158
26721,26721,kbc,bnd,1025.023958353264
26722,26722,kbc,bnd,1005.595943546347
26723,26723,kbc,bnd,1149.3715591480368
26724,26724,kbc,bnd,1007.069101732208
26725,26725,kbc,bnd,1047.2144661197158
26726,26726,kbc,bnd,1025.023958353264
26727,26727,kbc,bnd,1005.595943546347
26728,26728,kbc,bnd,1149.3715591480368
26729,26729,kbc,bnd,1007.069101732208
26730,26730,kbc,bnd,1047.2144661197158
26731,26731,kbc,bnd,1025.023958353264
26732,26732,kbc,bnd,1005.595943546347
26733,26733,kbc,bnd,1149.3715591480368
26734,26734,kbc,bnd,1007.069101732208
26735,26735,kbc,bnd,1047.2144661197158
26736,26736,kbc,bnd,1025.023958353264
26737,26737,kbc,bnd,1005.595943546347
26738,26738,kbc,bnd,1149.3715591480368
26739,26739,kbc,bnd,1007.069101732208
26740,26740,kbc,bnd,1047.2144661197158
26741,26741,kbc,bnd,1025.023958353264
26742,26742,kbc,bnd,1005.595943546347
26743,26743,kbc,bnd,1149.3715591480368
26744,26744,kbc,bnd,1007.069101732208
26745,26745,kbc,bnd,1047.2144661197158
26746,26746,kbc,bnd,1025.023958353264
26747,26747,kbc,bnd,1005.595943546347
26748,26748,kbc,bnd,1149.3715591480368
26749,26749,kbc,bnd,1007.069101732208
26750,26750,kbc,bnd,1047.2144661197158
26751,26751,kbc,bnd,1025.023958353264
26752,26752,kbc,bnd,1005.595943546347
26753,26753,kbc,bnd,1149.3715591480368
26754,26754,kbc,bnd,1007.069101732208
26755,26755,kbc,bnd,1047.2144661197158
26756,26756,kbc,bnd,1025.023958353264
26757,26757,kbc,bnd,1005.595943546347
26758,26758,kbc,bnd,1149.3715591480368
26759,26759,kbc,bnd,1007.069101732208
26760,26760,kbc,bnd,1047.2144661197158
26761,26761,kbc,bnd,1025.023958353264
26762,26762,kbc,bnd,1005.595943546347
26763,26763,kbc,bnd,1149.3715591480368
26764,26764,kbc,bnd,1007.069101732208
26765,26765,kbc,bnd,1047.2144661197158
26766,26766,kbc,bnd,1025.023958353264
26767,26767,kbc,bnd,1005.595943546347
26768,26768,kbc,bnd,1149.3715591480368
26769,26769,kbc,bnd,1007.069101732208
26770,26770,kbc,bnd,1047.2144661197158
26771,26771,kbc,bnd,1025.023958353264
26772,26772,kbc,bnd,1005.595943546347
26773,26773,kbc,bnd,1149.3715591480368
26774,26774,kbc,bnd,1007.069101732208
26775,26775,kbc,bnd,1047.2144661197158
26776,26776,kbc,bnd,1025.023958353264
26777,26777,kbc,bnd,1005.595943546347
26778,26778,kbc,bnd,1149.3715591480368
26779,26779,kbc,bnd,1007.069101732208
26780,26780,kbc,bnd,1047.2144661197158
26781,26781,kbc,bnd,1025.023958353264
26782,26782,kbc,bnd,1005.595943546347
26783,26783,kbc,bnd,1149.3715591480368
26784,26784,kbc,bnd,1007.069101732208
26785,26785,kbc,bnd,1047.2144661197158
26786,26786,kbc,bnd,1025.023958353264
26787,26787,kbc,bnd,1005.595943546347
26788,26788,kbc,bnd,1149.3715591480368
26789,26789,kbc,bnd,1007.069101732208
26790,26790,kbc,bnd,1047.2144661197158
26791,26791,kbc,bnd,1025.023958353264
26792,26792,kbc,bnd,1005.595943546347
26793,26793,kbc,bnd,1149.3715591480368
26794,26794,kbc,bnd,1007.069101732208
26795,26795,kbc,bnd,1047.2144661197158
26796,26796,kbc,bnd,1025.023958353264
26797,26797,kbc,bnd,1005.595943546347
26798,26798,kbc,bnd,1149.3715591480368
26799,26799,kbc,bnd,1007.069101732208
26800,26800,kbc,bnd,1047.2144661197158
26801,26801,kbc,bnd,1025.023958353264
26802,26802,kbc,bnd,1005.595943546347
26803,26803,kbc,bnd,1149.3715591480368
26804,26804,kbc,bnd,1007.069101732208
26805,26805,kbc,bnd,1047.2144661197158
26806,26806,kbc,bnd,1025.023958353264
26807,26807,kbc,bnd,1005.595943546347
26808,26808,kbc,bnd,1149.3715591480368
26809,26809,kbc,bnd,1007.069101732208
26810,26810,kbc,bnd,1047.2144661197158
26811,26811,kbc,bnd,1025.023958353264
26812,26812,kbc,bnd,1005.595943546347
26813,26813,kbc,bnd,1149.3715591480368
26814,26814,kbc,bnd,1007.069101732208
26815,26815,kbc,bnd,1047.2144661197158
26816,26816,kbc,bnd,1025.023958353264
26817,26817,kbc,bnd,1005.595943546347
26818,26818,kbc,bnd,1149.3715591480368
26819,26819,kbc,bnd,1007.069101732208
26820,26820,kbc,bnd,1047.2144661197158
26821,26821,kbc,bnd,1025.023958353264
26822,26822,kbc,bnd,1005.595943546347
26823,26823,kbc,bnd,1149.3715591480368
26824,26824,kbc,bnd,1007.069101732208
26825,26825,kbc,bnd,1047.2144661197158
26826,26826,kbc,bnd,1025.023958353264
26827,26827,kbc,bnd,1005.595943546347
26828,26828,kbc,bnd,1149.3715591480368
26829,26829,kbc,bnd,1007.069101732208
26830,26830,kbc,bnd,1047.2144661197158
26831,26831,kbc,bnd,1025.023958353264
26832,26832,kbc,bnd,1005.595943546347
26833,26833,kbc,bnd,1149.3715591480368
26834,26834,kbc,bnd,1007.069101732208
26835,26835,kbc,bnd,1047.2144661197158
